;No;;;Tanggal;;;PM10;;;SO2;;;CO;;;O3;;;NO2;;;Output;;
293;;;20/10/2014;;;37,12;;;28,51;;;0,57;;;34,67;;;12,06;;;;S;;
294;;;21/10/2014;;;17,82;;;27,94;;;0,45;;;30,49;;;11,81;;;;B;;
295;;;22/10/2014;;;63,04;;;27,28;;;0,42;;;35,24;;;11,41;;;;S;;
296;;;23/10/2014;;;35,13;;;28,44;;;0,53;;;31,75;;;11,54;;;;B;;
297;;;24/10/2014;;;29,37;;;28,39;;;0,36;;;37,27;;;11,35;;;;B;;
298;;;25/10/2014;;;35,89;;;27,71;;;0,35;;;45,05;;;12,67;;;;TS;;
299;;;26/10/2014;;;23,95;;;27,39;;;0,3;;;30,13;;;10,5;;;;S;;
300;;;27/10/2014;;;21,14;;;28,12;;;0,4;;;16,1;;;12,57;;;;B;;
301;;;28/10/2014;;;28,25;;;29,27;;;0,47;;;31,73;;;12,08;;;;B;;
302;;;29/10/2014;;;37,06;;;31,08;;;0,47;;;28,77;;;11,32;;;;B;;
303;;;30/10/2014;;;22,09;;;31,4;;;0,32;;;30,34;;;11,96;;;;B;;
304;;;31/10/2014;;;33,2;;;29,26;;;0,48;;;37,45;;;13,05;;;;B;;
305;;;11/01/2014;;;23,32;;;31,27;;;0,49;;;27,64;;;12,55;;;;S;;
306;;;11/02/2014;;;43,13;;;30,82;;;0,41;;;34,28;;;13,54;;;;B;;
307;;;11/03/2014;;;88,13;;;31,31;;;0,69;;;40,6;;;14,11;;;;S;;
308;;;11/04/2014;;;106,49;;;31,57;;;0,61;;;46,9;;;13,98;;;;S;;
309;;;11/05/2014;;;61,63;;;30,33;;;0,55;;;39,49;;;13,07;;;;S;;
310;;;11/06/2014;;;25,53;;;28,6;;;0,41;;;37,64;;;11,06;;;;S;;
311;;;11/07/2014;;;19,97;;;28,82;;;0,3;;;28,24;;;9,96;;;;S;;
312;;;11/08/2014;;;6,46;;;27,15;;;0,23;;;24,48;;;8,78;;;;B;;
313;;;11/09/2014;;;6,2;;;26,69;;;0,22;;;21,91;;;9,03;;;;B;;
314;;;11/10/2014;;;22,33;;;27,06;;;0,29;;;24,59;;;8,5;;;;B;;
315;;;11/11/2014;;;21,54;;;28,67;;;0,21;;;35;;;10,21;;;;B;;
316;;;11/12/2014;;;29,51;;;25,96;;;0,35;;;22,32;;;14,03;;;;S;;
317;;;13/11/2014;;;14,57;;;26,92;;;0,31;;;34,49;;;10,77;;;;S;;
318;;;14/11/2014;;;10,08;;;29,24;;;0,33;;;30,58;;;9,17;;;;B;;
319;;;15/11/2014;;;2,85;;;28,51;;;0,1;;;23,19;;;10,1;;;;S;;
320;;;16/11/2014;;;---;;;---;;;---;;;---;;;---;;;;B;;
321;;;17/11/2014;;;4,53;;;28,76;;;0,32;;;26,52;;;9,68;;;;B;;
322;;;18/11/2014;;;10,83;;;30,39;;;0,33;;;19,44;;;9,69;;;;B;;
323;;;19/11/2014;;;12,57;;;30,36;;;0,28;;;18,14;;;10,65;;;;B;;
324;;;20/11/2014;;;13,07;;;30,68;;;0,34;;;22,22;;;11,24;;;;S;;
325;;;21/11/2014;;;20,51;;;30,76;;;0,31;;;24,41;;;13,24;;;;B;;
326;;;22/11/2014;;;11,92;;;29,97;;;0,21;;;21,85;;;11,89;;;;B;;
327;;;23/11/2014;;;17,18;;;29,69;;;0,19;;;23,09;;;11,51;;;;B;;
328;;;24/11/2014;;;11,25;;;30,01;;;0,4;;;17,42;;;10,96;;;;B;;
329;;;25/11/2014;;;55,21;;;30,67;;;0,24;;;22,65;;;13,69;;;;B;;
330;;;26/11/2014;;;6,04;;;29,23;;;0,32;;;11,2;;;7,72;;;;B;;
331;;;27/11/2014;;;16,62;;;31,41;;;0,35;;;10,79;;;9,23;;;;B;;
332;;;28/11/2014;;;17,91;;;31,3;;;0,36;;;13,47;;;9,88;;;;B;;
333;;;29/11/2014;;;12,32;;;30,18;;;0,36;;;16,59;;;11,75;;;;B;;
334;;;30/11/2014;;;21,67;;;30,12;;;0,35;;;17,19;;;11,3;;;;B;;
335;;;12/01/2014;;;5,56;;;30,01;;;0,33;;;14,3;;;7,37;;;;B;;
336;;;12/02/2014;;;24,15;;;32,53;;;0,52;;;14,2;;;8,41;;;;B;;
337;;;12/03/2014;;;14,14;;;32,33;;;0,3;;;12,34;;;7,92;;;;S;;
338;;;12/04/2014;;;26,04;;;30,73;;;0,31;;;25,58;;;11,11;;;;B;;
339;;;12/05/2014;;;38,62;;;31,8;;;0,37;;;30,94;;;14,47;;;;S;;
340;;;12/06/2014;;;8,84;;;31,69;;;0,35;;;27,23;;;9,84;;;;S;;
341;;;12/07/2014;;;---;;;27,78;;;0,2;;;17,26;;;10,2;;;;B;;
342;;;12/08/2014;;;9,46;;;26,53;;;0,25;;;21,89;;;6,27;;;;B;;
343;;;12/09/2014;;;14,74;;;---;;;---;;;---;;;---;;;;B;;
344;;;12/10/2014;;;35,03;;;---;;;---;;;---;;;---;;;;S;;
345;;;12/11/2014;;;25,05;;;---;;;---;;;---;;;---;;;;B;;
346;;;12/12/2014;;;27,2;;;---;;;---;;;---;;;---;;;;S;;
347;;;13/12/2014;;;19,09;;;---;;;---;;;---;;;---;;;;B;;
348;;;14/12/2014;;;12,79;;;---;;;---;;;---;;;---;;;;B;;
349;;;15/12/2014;;;10,87;;;31,3;;;0,37;;;20,61;;;12,37;;;;B;;
350;;;16/12/2014;;;13,46;;;31,28;;;0,3;;;22,31;;;7,53;;;;B;;
351;;;17/12/2014;;;11,88;;;30,59;;;0,27;;;21,44;;;5,91;;;;B;;
352;;;18/12/2014;;;12,46;;;31,87;;;0,26;;;23,89;;;6,04;;;;B;;
353;;;19/12/2014;;;23,36;;;31,71;;;0,45;;;18,64;;;2,2;;;;B;;
354;;;20/12/2014;;;23,64;;;33,25;;;0,39;;;23,21;;;0,03;;;;S;;
355;;;21/12/2014;;;5,46;;;30,78;;;0,23;;;17,5;;;0,01;;;;B;;
356;;;22/12/2014;;;2,82;;;30,27;;;0,24;;;15,52;;;0,04;;;;B;;
357;;;23/12/2014;;;6,45;;;29,92;;;0,23;;;17,71;;;0,59;;;;B;;
358;;;24/12/2014;;;3,66;;;29,74;;;0,2;;;17,54;;;0,77;;;;B;;
359;;;25/12/2014;;;0,01;;;30,21;;;0,04;;;20,26;;;3,39;;;;B;;
360;;;26/12/2014;;;---;;;---;;;---;;;---;;;---;;;;B;;
361;;;27/12/2014;;;---;;;---;;;---;;;---;;;---;;;;B;;
362;;;28/12/2014;;;---;;;---;;;---;;;---;;;---;;;;B;;
363;;;29/12/2014;;;6,01;;;29,66;;;0,39;;;21;;;0,02;;;;B;;
364;;;30/12/2014;;;23,95;;;31,76;;;0,29;;;25,29;;;0,57;;;;B;;
365;;;31/12/2014;;;29,11;;;32,56;;;0,48;;;26,89;;;0,36;;;;S;;
